,core_id,title,authors
895,11314201,,[]
896,11314205,Научно-технический сборник №55,[]
897,11314210,,[]
898,11314218,Научно-технический сборник №55,[]
899,11314221,,[]
900,11314222,Коммунальное хозяйство городов,[]
901,11314223,Научно-технический сборник №55,[]
902,11314224,Міністерство освіти і науки України Харківська національна академія міського господарства Положення про видання навчальної та навчально-методичної літератури,"[['&quot; ', 'Затверджую']]"
903,11314226,,[]
904,11314230,,[]
905,11314232,Научно-технический сборник №55 290,[]
906,11314233,,[]
907,11314235,,[]
908,11314236,,[]
909,11314237,,[]
910,11314238,,[]
911,11314239,Научно-технический сборник №55 328,[]
912,11314240,,[]
913,11314241,Коммунальное хозяйство городов 341,[]
914,11314242,,[]
915,11314245,,[]
916,11314246,,[]
917,11314247,,[]
918,11314248,Коммунальное хозяйство городов,[]
919,11314249,,[]
920,11314250,,[]
921,11314251,,[]
922,11314252,Научно-технический сборник №54,[]
923,11314253,,[]
924,11314255,,[]
925,11314256,,[]
926,11314257,Коммунальное хозяйство городов 153,[]
927,11314258,,[]
928,11314259,,[]
929,11314260,,[]
930,11314261,,[]
931,11314262,,[]
932,11314263,,[]
933,11314265,,[]
934,11314267,,[]
935,11314268,Коммунальное хозяйство городов 205,[]
936,11314269,Научно-технический сборник №54,[]
937,11314270,Научно-технический сборник №54 214,[]
938,11314271,Научно-технический сборник №54,[]
939,11314272,,[]
940,11314273,,[]
941,11314274,,[]
942,11314275,,[]
943,11314276,,[]
944,11314277,,[]
945,11314278,,[]
946,11314280,,[]
947,11314281,,[]
948,11314284,,[]
949,11314285,,[]
950,11314286,Научно-технический сборник №53 20,[]
951,11314288,,[]
952,11314289,,[]
953,11314290,Коммунальное хозяйство городов,[]
954,11314291,Научно-технический сборник №53,[]
955,11314292,Коммунальное хозяйство городов 53,[]
956,11314293,,[]
957,11314294,,[]
958,11314295,,[]
959,11314296,Научно-технический сборник №53,[]
960,11314297,,[]
961,11314298,Научно-технический сборник №53,[]
962,11314299,,[]
963,11314300,,[]
964,11314301,,[]
965,11314302,,[]
966,11314303,Научно-технический сборник №53 118,[]
967,11314304,,[]
968,11314305,Научно-технический сборник №53,[]
969,11314306,Коммунальное хозяйство городов,[]
970,11314307,,[]
971,11314308,Научно-технический сборник №53,[]
972,11314309,,[]
973,11314310,Коммунальное хозяйство городов 157,[]
974,11314311,,[]
975,11314312,Научно-технический сборник №53,[]
976,11314313,,[]
977,11314314,,[]
978,11314315,,[]
979,11314316,,[]
980,11314317,,[]
981,11314318,Научно-технический сборник №53,[]
982,11314319,,[]
983,11314320,,[]
984,11314321,,[]
985,11314322,,[]
986,11314323,,[]
987,11314324,,[]
988,11314325,,[]
989,11314326,,[]
990,11314327,,[]
991,11314328,,[]
992,11314329,,[]
993,11314330,,[]
994,11314331,Научно-технический сборник №53,[]
995,11314333,,[]
996,11314334,Научно-технический сборник №53 294,[]
997,11314335,Научно-технический сборник №53,[]
998,11314336,,[]
999,11314337,,[]
1000,11314338,,[]
1001,11314340,Научно-технический сборник №53,[]
1002,11314341,,[]
1003,11314342,,[]
1004,11314343,Коммунальное хозяйство городов 345,[]
1005,11314344,,[]
1006,11314345,,[]
1007,11314346,,[]
1008,11314347,,[]
1009,11314348,,[]
1010,11314349,,[]
1011,11314350,,[]
1012,11314351,,[]
1013,11314352,,[]
1014,11314353,,[]
1015,11314354,,[]
1016,11314355,,[]
1017,11314356,,[]
1018,11314357,,[]
1019,11314359,,[]
1020,11314360,,[]
1021,11314361,,[]
1022,11314362,,[]
1023,11314363,,[]
1024,11314364,,[]
1025,11314365,,[]
1026,11314366,,[]
1027,11314367,,[]
1028,11314368,,[]
1029,11314369,,[]
1030,11314370,Научно-технический сборник №52,[]
1031,11314371,,[]
1032,11314372,,[]
1033,11314374,,[]
1034,11314375,,[]
1035,11314376,,[]
1036,11314377,Научно-технический сборник №46 196 проблем,[]
1037,11314378,,[]
1038,11314379,,[]
1039,11314380,,[]
1040,11314381,,[]
1041,11314382,Научно-технический сборник №46,[]
1042,11314383,Научно-технический сборник №52,[]
1043,11314389,,[]
1044,11314390,,[]
1045,11314391,,[]
1046,11314392,,[]
1047,11314393,,[]
1048,11314394,,[]
1049,11314395,Научно-технический сборник №51,[]
1050,11314396,Коммунальное хозяйство городов 61,[]
1051,11314397,Научно-технический сборник №51,[]
1052,11314398,,[]
1053,11314399,,[]
1054,11314400,Научно-технический сборник №51,[]
1055,11314401,,[]
1056,11314402,,[]
1057,11314403,Коммунальное хозяйство городов 101,[]
1058,11314404,,[]
1059,11314405,,[]
1060,11314406,,[]
1061,11314407,,[]
1062,11314408,,[]
1063,11314409,,[]
1064,11314410,Научно-технический сборник №51,[]
1065,11314411,,[]
1066,11314412,,[]
1067,11314413,,[]
1068,11314414,,[]
1069,11314415,Коммунальное хозяйство городов,[]
1070,11314416,Научно-технический сборник №51,[]
1071,11314417,Коммунальное хозяйство городов,[]
1072,11314418,,[]
1073,11314419,,[]
1074,11314420,,[]
1075,11314421,Коммунальное хозяйство городов 199,[]
1076,11314422,,[]
1077,11314423,Научно-технический сборник №51,[]
1078,11314424,,[]
1079,11314425,,[]
1080,11314427,,[]
1081,11314428,Научно-технический сборник №50,[]
1082,11314431,,[]
1083,11314432,Научно-технический сборник №50,[]
1084,11314433,Научно-технический сборник №50,[]
1085,11314434,,[]
1086,11314435,Научно-технический сборник №50,[]
1087,11314436,,[]
1088,11314438,Научно-технический сборник №50,[]
1089,11314439,,[]
1090,11314440,,[]
1091,11314441,Коммунальное хозяйство городов 87,[]
1092,11314442,,[]
1093,11314443,,[]
1094,11314444,Научно-технический сборник №50,[]
1095,11314445,,[]
1096,11314446,,[]
1097,11314447,,[]
1098,11314448,,[]
1099,11314450,Научно-технический сборник №50 130,[]
1100,11314451,Коммунальное хозяйство городов 123,[]
1101,11314453,,[]
1102,11314454,Коммунальное хозяйство городов,[]
1103,11314455,,[]
1104,11314456,Научно-технический сборник №50,[]
1105,11314458,,[]
1106,11314459,,[]
1107,11314460,,[]
1108,11314461,,[]
1109,11314462,Коммунальное хозяйство городов,[]
1110,11314463,,[]
1111,11314468,Коммунальное хозяйство городов,[]
1112,11314469,Научно-технический сборник №49,[]
1113,11314470,,[]
1114,11314471,,[]
1115,11314472,,[]
1116,11314473,,[]
1117,11314474,,[]
1118,11314475,,[]
1119,11314476,,[]
1120,11314477,,[]
1121,11314478,Научно-технический сборник №49,[]
1122,11314479,,[]
1123,11314480,Научно-технический сборник №49,[]
1124,11314481,Научно-технический сборник №49 74,[]
1125,11314482,,[]
1126,11314483,,[]
1127,11314484,Научно-технический сборник №49 84,[]
1128,11314486,,[]
1129,11314487,,[]
1130,11314489,,[]
1131,11314490,,[]
1132,11314491,,[]
1133,11314492,,[]
1134,11314493,,[]
1135,11314494,,[]
1136,11314495,Коммунальное хозяйство городов 133,[]
1137,11314496,,[]
1138,11314497,Научно-технический сборник №49 142,[]
1139,11314498,,[]
1140,11314499,,[]
1141,11314500,,[]
1142,11314501,,[]
1143,11314502,Научно-технический сборник №49,[]
1144,11314504,,[]
1145,11314505,Научно-технический сборник №49 184,[]
1146,11314506,Коммунальное хозяйство городов,[]
1147,11314507,,[]
1148,11314508,,[]
1149,11314509,Научно-технический сборник №49,[]
1150,11314510,,[]
1151,11314511,,[]
1152,11314512,,[]
1153,11314513,,[]
1154,11314514,,[]
1155,11314522,,[]
1156,11314523,,[]
1157,11314524,,[]
1158,11314525,Научно-технический сборник №49,[]
1159,11314526,,[]
1160,11314527,,[]
1161,11314529,,[]
1162,11314530,,[]
1163,11314532,,[]
1164,11314533,,[]
1165,11314534,,[]
1166,11314535,,[]
1167,11314536,Научно-технический сборник №67,[]
1168,11314537,Научно-технический сборник №49,[]
1169,11314538,,[]
1170,11314539,,[]
1171,11314540,,[]
1172,11314541,,[]
1173,11314542,Научно-технический сборник №49,[]
1174,11314545,,[]
1175,11314546,,[]
1176,11314547,,[]
1177,11314548,,[]
1178,11314549,,[]
1179,11314556,,[]
1180,11314558,,[]
1181,11314559,,[]
1182,11314560,,[]
1183,11314561,,[]
1184,11314562,,[]
1185,11314563,,[]
1186,11314564,,[]
1187,11314565,,[]
1188,11314566,,[]
1189,11314567,,[]
1190,11314568,Научно-технический сборник №48,[]
1191,11314569,,[]
1192,11314570,ВИКОРИСТАННЯ ЕКОНОМІКО-МАТЕМАТИЧНИХ МОДЕЛЕЙ У РОЗРОБЦІ ГРАФІКІВ ПОСТАЧАННЯ ДЛЯ ПІДПРИЄМСТВ В УМОВАХ ДИВЕРСИФІКАЦІЇ ВИРОБНИЦТВА,[]
1193,11314571,,[]
1194,11314572,,[]
1195,11314573,,[]
1196,11314574,,[]
1197,11314575,Коммунальное хозяйство городов,[]
1198,11314577,,[]
1199,11314578,,[]
1200,11314579,,[]
1201,11314580,,[]
1202,11314581,,[]
1203,11314582,Научно-технический сборник №48,[]
1204,11314583,Научно-технический сборник №48,[]
1205,11314584,,[]
1206,11314585,Научно-технический сборник №48,[]
1207,11314586,,[]
1208,11314587,,[]
1209,11314588,,[]
1210,11314589,Научно-технический сборник №48,[]
1211,11314590,Научно-технический сборник №48,[]
1212,11314591,,[]
1213,11314592,,[]
1214,11314593,,[]
1215,11314594,,[]
1216,11314595,,[]
1217,11314596,,[]
1218,11314597,,[]
1219,11314599,Коммунальное хозяйство городов,[]
1220,11314600,,[]
1221,11314601,,[]
1222,11314602,,[]
1223,11314603,,"[['Коммунальное ', 'Хозяйство Городов']]"
1224,11314604,,[]
1225,11314605,,[]
1226,11314606,,[]
1227,11314607,,[]
1228,11314608,Научно-технический сборник №47,[]
1229,11314609,,[]
1230,11314610,,[]
1231,11314611,,[]
1232,11314612,,[]
1233,11314613,,[]
1234,11314614,,[]
1235,11314615,,[]
1236,11314616,,[]
1237,11314617,,[]
1238,11314618,Научно-технический сборник №47,[]
1239,11314619,,[]
1240,11314620,Научно-технический сборник №47,[]
1241,11314621,,[]
1242,11314622,,[]
1243,11314623,,[]
1244,11314624,Коммунальное хозяйство городов,[]
1245,11314625,,[]
1246,11314626,,[]
1247,11314627,,[]
1248,11314628,,[]
1249,11314629,,[]
